1766336370,88299.8,88299.9,88299.8,88299.9,0.789
1766336385,88299.8,88329.1,88299.8,88309.8,28.501000000000023
1766336400,88309.9,88400.0,88309.8,88332.0,177.0110000000002
1766336415,88332.1,88334.6,88309.1,88309.1,16.63100000000001
1766336430,88309.1,88309.1,88289.9,88289.9,37.79400000000003
1766336445,88290.0,88290.0,88286.5,88286.6,14.286999999999995
1766336460,88286.6,88323.8,88286.5,88319.5,18.07700000000003
1766336475,88319.4,88319.5,88293.6,88293.6,13.499000000000029
1766336490,88293.6,88330.8,88293.3,88330.8,16.669000000000054
1766336505,88330.7,88333.1,88329.8,88329.9,5.3619999999999965
1766336520,88329.8,88330.1,88324.7,88324.7,31.12399999999998
1766336535,88324.8,88341.5,88324.7,88341.5,10.636000000000003
1766336550,88341.4,88360.7,88341.4,88360.6,10.490999999999984
1766336565,88360.7,88373.7,88360.6,88368.8,32.75899999999997
1766336580,88368.8,88373.7,88361.1,88364.1,25.41499999999999
1766336595,88364.0,88374.3,88364.0,88371.5,10.750000000000009
1766336610,88371.4,88385.4,88367.6,88367.7,26.727999999999952
1766336625,88367.6,88367.7,88367.6,88367.7,6.400999999999997
1766336640,88367.7,88372.0,88367.6,88371.9,8.154999999999998
1766336655,88371.9,88372.0,88371.9,88372.0,8.129999999999999
1766336670,88372.0,88372.0,88371.9,88371.9,3.067999999999997
1766336685,88372.0,88375.7,88371.3,88371.4,12.816000000000011
1766336700,88371.4,88371.4,88371.3,88371.4,2.5659999999999976
1766336715,88371.4,88371.4,88369.5,88369.6,5.071999999999998
1766336730,88369.6,88369.6,88364.6,88364.7,13.051000000000004
1766336745,88364.7,88364.7,88348.8,88348.8,13.719000000000017
1766336760,88348.8,88348.9,88307.4,88307.4,14.185999999999993
1766336775,88307.5,88327.8,88307.4,88314.9,14.462000000000021
1766336790,88314.9,88321.2,88307.8,88312.6,14.144000000000014
1766336805,88312.7,88317.0,88312.6,88317.0,3.597999999999997
1766336820,88317.0,88326.9,88316.9,88317.0,9.112000000000016
1766336835,88317.0,88317.0,88316.9,88317.0,4.117999999999999
1766336850,88317.0,88320.0,88316.9,88316.9,5.485999999999997
1766336865,88317.0,88317.0,88309.9,88310.0,8.334999999999999
1766336880,88310.0,88310.0,88309.9,88310.0,4.2109999999999985
1766336895,88310.0,88333.1,88309.9,88333.0,10.60599999999998
1766336910,88333.1,88374.2,88333.0,88374.2,9.001999999999995
1766336925,88374.1,88374.3,88374.1,88374.3,5.735999999999997
1766336940,88374.2,88384.0,88360.9,88366.4,33.80899999999999
1766336955,88366.5,88366.5,88357.3,88358.8,5.58499999999999
1766336970,88358.8,88364.4,88358.7,88364.4,11.148000000000001
1766336985,88364.4,88366.4,88364.3,88366.3,1.6379999999999992
1766337000,88366.4,88366.4,88366.3,88366.4,3.4519999999999995
1766337015,88366.3,88379.2,88366.3,88379.2,5.338999999999992
