1766336370,88299.8,88329.1,88299.8,88309.8,29.29000000000003
1766336400,88309.9,88400.0,88309.1,88309.1,193.64200000000073
1766336430,88309.1,88309.1,88286.5,88286.6,52.08100000000008
1766336460,88286.6,88323.8,88286.5,88293.6,31.575999999999997
1766336490,88293.6,88333.1,88293.3,88329.9,22.03100000000004
1766336520,88329.8,88341.5,88324.7,88341.5,41.76000000000009
1766336550,88341.4,88373.7,88341.4,88368.8,43.25000000000001
1766336580,88368.8,88374.3,88361.1,88371.5,36.16500000000004
1766336610,88371.4,88385.4,88367.6,88367.7,33.128999999999984
1766336640,88367.7,88372.0,88367.6,88372.0,16.285000000000004
1766336670,88372.0,88375.7,88371.3,88371.4,15.884000000000016
1766336700,88371.4,88371.4,88369.5,88369.6,7.637999999999994
1766336730,88369.6,88369.6,88348.8,88348.8,26.769999999999953
1766336760,88348.8,88348.9,88307.4,88314.9,28.647999999999968
1766336790,88314.9,88321.2,88307.8,88317.0,17.742000000000022
1766336820,88317.0,88326.9,88316.9,88317.0,13.230000000000025
1766336850,88317.0,88320.0,88309.9,88310.0,13.821000000000002
1766336880,88310.0,88333.1,88309.9,88333.0,14.81700000000002
1766336910,88333.1,88374.3,88333.0,88374.3,14.737999999999994
1766336940,88374.2,88384.0,88357.3,88358.8,39.394000000000084
1766336970,88358.8,88366.4,88358.7,88366.3,12.786000000000005
1766337000,88366.4,88379.2,88366.3,88379.2,8.790999999999991
