1766336381,88299.8,88299.8,88299.8,88299.8,0.002
1766336382,88299.8,88299.9,88299.8,88299.8,0.007
1766336383,88299.8,88299.8,88299.8,88299.8,0.018
1766336384,88299.9,88299.9,88299.8,88299.9,0.762
1766336385,88299.8,88299.9,88299.8,88299.9,0.046
1766336386,88299.8,88299.8,88299.8,88299.8,0.018000000000000002
1766336387,88299.9,88302.6,88299.9,88302.5,8.237999999999998
1766336388,88302.5,88302.6,88302.5,88302.6,0.152
1766336389,88302.5,88311.5,88302.5,88311.5,1.566
1766336390,88311.6,88329.1,88311.6,88316.2,9.959999999999985
1766336391,88316.2,88316.2,88316.1,88316.1,1.9839999999999998
1766336392,88316.2,88316.2,88312.4,88312.4,0.853
1766336393,88312.3,88312.4,88312.3,88312.4,2.669
1766336394,88312.3,88312.3,88312.3,88312.3,0.34
1766336395,88312.4,88312.4,88312.3,88312.3,0.41100000000000003
1766336396,88312.2,88312.2,88309.8,88309.8,2.015999999999999
1766336397,88309.8,88309.9,88309.8,88309.9,0.16500000000000004
1766336398,88309.8,88309.9,88309.8,88309.9,0.075
1766336399,88309.9,88309.9,88309.8,88309.8,0.008
1766336400,88309.9,88309.9,88309.8,88309.9,1.113
1766336401,88309.9,88340.2,88309.8,88340.2,11.884
1766336402,88340.3,88400.0,88340.3,88355.4,137.97299999999993
1766336403,88355.3,88355.3,88353.7,88353.9,6.244999999999998
1766336404,88353.8,88353.9,88331.8,88331.8,4.508999999999994
1766336405,88331.9,88331.9,88331.8,88331.9,0.7300000000000001
1766336406,88331.8,88344.1,88331.8,88344.1,3.630999999999996
1766336407,88344.0,88344.1,88344.0,88344.0,0.139
1766336408,88344.1,88344.1,88344.0,88344.1,0.574
1766336409,88344.0,88344.1,88344.0,88344.0,0.473
1766336410,88344.1,88344.1,88344.0,88344.1,0.752
1766336411,88344.0,88344.1,88340.8,88340.8,2.671999999999999
1766336412,88340.6,88340.6,88336.0,88336.1,3.544
1766336413,88336.0,88336.0,88332.0,88332.0,2.682999999999997
1766336414,88332.0,88332.1,88332.0,88332.0,0.089
1766336415,88332.1,88332.1,88332.0,88332.0,0.266
1766336416,88332.0,88332.1,88326.5,88326.5,1.217
1766336417,88326.6,88333.0,88326.5,88332.9,6.751999999999997
1766336418,88332.9,88333.0,88332.9,88332.9,0.15700000000000003
1766336419,88333.0,88333.0,88332.9,88332.9,0.94
1766336420,88333.0,88334.6,88333.0,88334.6,1.7260000000000002
1766336421,88334.6,88334.6,88334.5,88334.6,0.265
1766336422,88334.6,88334.6,88334.5,88334.6,0.243
1766336423,88334.5,88334.6,88334.5,88334.5,0.059
1766336424,88334.5,88334.6,88323.9,88324.0,1.543
1766336425,88324.0,88324.0,88323.0,88323.1,0.272
1766336426,88323.0,88323.1,88323.0,88323.1,0.152
1766336427,88323.0,88323.1,88323.0,88323.1,1.174
1766336428,88323.0,88323.1,88315.9,88316.0,1.479
1766336429,88316.0,88316.0,88309.1,88309.1,0.38600000000000007
1766336430,88309.1,88309.1,88309.0,88309.0,0.17800000000000002
1766336431,88309.1,88309.1,88309.0,88309.0,2.219
1766336432,88309.1,88309.1,88309.0,88309.1,0.115
1766336433,88309.0,88309.1,88309.0,88309.0,1.133
1766336434,88309.0,88309.1,88306.1,88306.1,0.791
1766336435,88306.1,88306.1,88293.0,88293.0,21.663999999999973
1766336436,88293.0,88303.5,88293.0,88303.5,0.9590000000000003
1766336437,88303.4,88303.5,88300.7,88300.7,6.318
1766336438,88300.7,88300.8,88293.1,88293.1,1.2439999999999996
1766336439,88293.0,88293.1,88293.0,88293.0,0.259
1766336440,88293.1,88293.1,88289.9,88289.9,0.54
1766336441,88290.0,88290.0,88289.9,88289.9,0.10500000000000001
1766336442,88289.9,88290.0,88289.9,88289.9,0.6880000000000001
1766336443,88289.9,88290.0,88289.9,88289.9,1.445
1766336444,88289.9,88290.0,88289.9,88289.9,0.136
1766336445,88290.0,88290.0,88289.9,88289.9,1.199
1766336446,88289.9,88289.9,88289.9,88289.9,0.075
1766336447,88289.9,88290.0,88289.9,88289.9,1.101
1766336448,88289.9,88290.0,88286.5,88286.5,4.645999999999999
1766336449,88286.6,88286.6,88286.5,88286.5,1.9620000000000002
1766336450,88286.6,88286.6,88286.5,88286.5,0.498
1766336451,88286.5,88286.6,88286.5,88286.5,1.7219999999999998
1766336452,88286.5,88286.5,88286.5,88286.5,0.204
1766336453,88286.5,88286.6,88286.5,88286.5,0.258
1766336454,88286.5,88286.6,88286.5,88286.5,0.259
1766336455,88286.6,88286.6,88286.5,88286.6,0.14500000000000002
1766336456,88286.5,88286.6,88286.5,88286.6,0.493
1766336457,88286.5,88286.6,88286.5,88286.5,0.5539999999999999
1766336458,88286.6,88286.6,88286.6,88286.6,0.004
1766336459,88286.5,88286.6,88286.5,88286.6,1.167
1766336460,88286.6,88286.6,88286.5,88286.5,0.032
1766336461,88286.5,88286.6,88286.5,88286.6,0.07800000000000001
1766336462,88286.6,88286.6,88286.5,88286.5,0.1
1766336463,88286.5,88286.6,88286.5,88286.6,0.493
1766336464,88286.6,88302.8,88286.5,88302.8,9.686
1766336465,88303.2,88316.5,88303.2,88316.4,1.459999999999999
1766336466,88316.4,88323.8,88316.4,88323.8,1.2049999999999996
1766336467,88323.8,88323.8,88323.7,88323.7,0.257
1766336468,88323.8,88323.8,88323.8,88323.8,0.137
1766336469,88323.7,88323.8,88323.7,88323.8,0.207
1766336470,88323.7,88323.8,88323.7,88323.8,1.5999999999999999
1766336471,88323.8,88323.8,88323.7,88323.7,0.012
1766336472,88323.7,88323.8,88323.7,88323.8,0.14100000000000001
1766336473,88323.8,88323.8,88323.7,88323.7,0.22899999999999998
1766336474,88323.8,88323.8,88319.4,88319.5,2.4399999999999977
1766336475,88319.4,88319.5,88319.4,88319.5,0.30400000000000005
1766336476,88319.4,88319.4,88316.3,88316.3,2.5519999999999996
1766336477,88316.4,88316.4,88316.3,88316.3,0.051000000000000004
1766336478,88316.3,88316.4,88307.2,88307.2,5.721999999999995
1766336479,88307.1,88307.1,88305.8,88305.8,2.49
1766336480,88305.8,88305.9,88305.8,88305.8,0.05299999999999999
1766336481,88305.8,88305.9,88305.8,88305.8,0.279
1766336482,88305.8,88305.9,88305.8,88305.9,0.261
1766336483,88305.9,88305.9,88305.8,88305.9,0.24000000000000002
1766336484,88305.8,88305.9,88305.8,88305.9,0.091
1766336485,88305.8,88305.9,88305.8,88305.9,0.081
1766336486,88305.8,88305.8,88305.8,88305.8,0.022
1766336487,88305.8,88305.8,88293.6,88293.6,1.165
1766336488,88293.7,88293.7,88293.7,88293.7,0.025
1766336489,88293.6,88293.7,88293.6,88293.6,0.163
1766336490,88293.6,88293.7,88293.6,88293.6,0.062
1766336491,88293.6,88293.6,88293.6,88293.6,0.112
1766336492,88293.7,88293.7,88293.3,88293.3,0.235
1766336493,88293.3,88293.3,88293.3,88293.3,0.004
1766336494,88293.4,88322.3,88293.4,88322.3,10.985000000000039
1766336495,88322.3,88322.3,88322.3,88322.3,0.06
1766336496,88322.4,88330.5,88322.3,88330.4,1.1390000000000002
1766336497,88330.5,88330.5,88330.4,88330.4,0.07600000000000001
1766336498,88330.4,88330.5,88330.4,88330.4,0.28
1766336499,88330.4,88330.5,88330.4,88330.5,3.0880000000000005
1766336500,88330.4,88330.5,88330.4,88330.4,0.139
1766336501,88330.4,88330.4,88330.4,88330.4,0.034
1766336502,88330.4,88330.5,88330.4,88330.5,0.127
1766336503,88330.5,88330.8,88330.4,88330.8,0.30300000000000005
1766336504,88330.8,88330.8,88330.7,88330.8,0.025
1766336505,88330.7,88331.9,88330.7,88331.8,0.09300000000000001
1766336506,88331.9,88333.1,88331.9,88333.0,0.22300000000000003
1766336507,88333.0,88333.1,88333.0,88333.1,0.5670000000000001
1766336508,88333.0,88333.1,88333.0,88333.0,0.21100000000000002
1766336509,88333.0,88333.0,88333.0,88333.0,0.56
1766336510,88333.0,88333.0,88333.0,88333.0,0.186
1766336511,88333.0,88333.1,88333.0,88333.1,0.124
1766336512,88333.0,88333.1,88333.0,88333.0,0.061000000000000006
1766336513,88333.1,88333.1,88333.0,88333.0,0.17200000000000001
1766336514,88333.0,88333.1,88329.8,88329.9,0.34400000000000003
1766336515,88329.8,88329.8,88329.8,88329.8,0.167
1766336516,88329.8,88329.9,88329.8,88329.8,2.386
1766336517,88329.8,88329.9,88329.8,88329.8,0.1
1766336518,88329.8,88329.8,88329.8,88329.8,0.153
1766336519,88329.8,88329.9,88329.8,88329.9,0.015
1766336520,88329.8,88329.9,88329.8,88329.9,0.007
